ENTITEID|MUNID|CODEID|TYPE|ROUTE_VERT|DIREC_UNIQ|STATUT|REVETEMENT|PROPRIO|LARGEUR|LONGUEUR|GEOM
{D06CAD55-68A4-4218-BBF1-DD097D532ACC}|81017|767|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|48.7|LINESTRING (-75.723879 45.453828,-75.723976 45.453839,-75.7241 45.453874,-75.724191 45.453894,-75.72438 45.45394,-75.724473 45.45396)
{27C2B2ED-2875-429E-82C8-411742C326E5}|81017|768|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|23.1|LINESTRING (-75.72145 45.446851,-75.721401 45.447021,-75.721407 45.447055)
{21F34B7C-8D3B-47A7-BF59-8FB9ECC8AAB6}|81017|772|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|37.4|LINESTRING (-75.721585 45.4356,-75.72204 45.435705)
{6DA61844-7BEB-4C73-9117-AF749EBB31BD}|81017|790|Chaussée désignée|Oui|Oui|T.Q.C|Flexible|Ville|0|607.8|LINESTRING (-75.609729 45.481277,-75.609684 45.481237,-75.60967 45.481191,-75.609543 45.480508,-75.60942 45.479901,-75.609271 45.479151,-75.609212 45.47883,-75.609195 45.478703,-75.609196 45.478585,-75.609206 45.478461,-75.609231 45.478333,-75.609269 45.478197,-75.609353 45.477919,-75.60943 45.477719,-75.60951 45.477552,-75.609617 45.477357,-75.609763 45.477103,-75.610091 45.476575,-75.610176 45.476423,-75.610282 45.476203,-75.610374 45.476025,-75.610397 45.47599)
{7866F44B-194E-4F62-A3A9-333D7248E33C}|81017|791|Chaussée désignée|Oui|Oui|T.Q.C|Flexible|Ville|0|619.7|LINESTRING (-75.610431 45.475889,-75.610379 45.475908,-75.610333 45.475942,-75.610287 45.476004,-75.610272 45.476054,-75.610101 45.476412,-75.610013 45.476572,-75.609841 45.476862,-75.609735 45.477046,-75.609557 45.477347,-75.609438 45.477558,-75.609384 45.477669,-75.6093 45.477895,-75.609223 45.478145,-75.609167 45.478334,-75.609144 45.478474,-75.609137 45.478597,-75.609139 45.478707,-75.609159 45.478864,-75.609191 45.479059,-75.609242 45.479316,-75.609321 45.479725,-75.609366 45.479945,-75.609455 45.480426,-75.609513 45.480745,-75.609567 45.481029,-75.609607 45.481265)
{573D4112-E5DC-4457-9F28-58D0B986503E}|81017|792|Chaussée désignée|Oui|Oui|T.Q.C|Flexible|Ville|0|1141.6|LINESTRING (-75.592057 45.489368,-75.59197 45.489407,-75.591587 45.489564,-75.591208 45.489718,-75.590807 45.489868,-75.590394 45.490017,-75.589935 45.490178,-75.589406 45.490354,-75.588887 45.490531,-75.588336 45.490719,-75.588012 45.490826,-75.587731 45.490896,-75.587444 45.490954,-75.586938 45.491025,-75.586045 45.491137,-75.585701 45.49118,-75.585402 45.49122,-75.585112 45.491288,-75.584782 45.49138,-75.583777 45.49169,-75.582857 45.491982,-75.58226 45.492179,-75.581893 45.492319,-75.581483 45.492502,-75.581253 45.492618,-75.581001 45.492772,-75.580718 45.492971,-75.580453 45.493161,-75.580253 45.493311,-75.580166 45.493402,-75.580098 45.4935,-75.580038 45.493611,-75.580009 45.493748,-75.580001 45.493872,-75.580013 45.494045,-75.580018 45.494137,-75.580007 45.494185,-75.579971 45.494224)
{A733A6C9-AED6-4639-8E66-832538FEFE30}|81017|793|Chaussée désignée|Oui|Oui|T.Q.C|Flexible|Ville|0|1148.9|LINESTRING (-75.580176 45.494196,-75.580129 45.494171,-75.580105 45.494137,-75.580096 45.494106,-75.580077 45.493905,-75.580071 45.493816,-75.580084 45.493716,-75.580108 45.493627,-75.580151 45.493546,-75.580213 45.493453,-75.580284 45.493377,-75.580355 45.493307,-75.580562 45.493146,-75.580792 45.492979,-75.580986 45.492837,-75.581121 45.492749,-75.581284 45.492654,-75.581425 45.492578,-75.58178 45.492416,-75.582088 45.492289,-75.582385 45.492184,-75.582773 45.492053,-75.584268 45.49158,-75.585154 45.491321,-75.585411 45.491255,-75.585894 45.491193,-75.587003 45.491062,-75.58746 45.490992,-75.58777 45.490932,-75.58804 45.490865,-75.589687 45.49031,-75.590378 45.490075,-75.591244 45.489761,-75.591994 45.489447,-75.592247 45.489339)
{9C940B33-32B2-4EC1-822B-D280B53DBDEB}|81017|794|Chaussée désignée|Non|Oui|T.Q.C|Flexible|Ville|0|168.4|LINESTRING (-75.591986 45.489451,-75.5920349528918 45.4894502005774,-75.592079590821 45.4894644860219,-75.592111 45.489491,-75.592131 45.489534,-75.592139 45.489577,-75.59215 45.489624,-75.592162 45.48967,-75.592176 45.489714,-75.592193 45.489758,-75.592211 45.489803,-75.592232 45.489848,-75.592254 45.489893,-75.592277 45.489937,-75.5923 45.489981,-75.592323 45.490024,-75.592341 45.490069,-75.592354 45.490111,-75.592368 45.490157,-75.592381 45.490203,-75.592394 45.490249,-75.592407 45.490295,-75.592418 45.490339,-75.592429 45.490386,-75.59244 45.490432,-75.59245 45.490477,-75.59246 45.490523,-75.592471 45.490569,-75.592483 45.490614,-75.592497 45.490661,-75.592512 45.490706,-75.59253 45.490751,-75.592577 45.49086)
{E8BBFFA0-AFF1-42FF-841F-038AE498D719}|81017|795|Chaussée désignée|Non|Oui|T.Q.C|Flexible|Ville|0|171.6|LINESTRING (-75.592247 45.489339,-75.5922183432504 45.4893701518641,-75.5922029533086 45.4894057196527,-75.592202 45.489443,-75.592215 45.489492,-75.592227 45.489537,-75.59224 45.489583,-75.592253 45.489627,-75.592266 45.489672,-75.592279 45.489718,-75.592293 45.489765,-75.592309 45.489809,-75.592328 45.489852,-75.592351 45.489896,-75.592375 45.48994,-75.592399 45.489984,-75.59242 45.490028,-75.592441 45.49007,-75.592463 45.490113,-75.592485 45.490158,-75.592504 45.490201,-75.59252 45.490246,-75.592533 45.490293,-75.592544 45.490338,-75.592555 45.490384,-75.592565 45.49043,-75.592575 45.490475,-75.592585 45.490524,-75.592595 45.490569,-75.592607 45.490612,-75.592621 45.490659,-75.592637 45.4907,-75.592655 45.490743,-75.592678 45.490787,-75.592707 45.490826)
{6D354856-1265-484E-8CF4-7B829D2FABD4}|81017|79|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|1816.8|LINESTRING (2 53,-75.749525 45.469352,-75.749608 45.469394,-75.749864 45.46954,-75.750088 45.469653,-75.750238 45.469721,-75.750411 45.469794,-75.75062 45.46986,-75.750954 45.469952,-75.751094 45.469991,-75.751255 45.470046,-75.751482 45.470125,-75.751609 45.470164,-75.751693 45.470171,-75.751783 45.470161,-75.751837 45.470143,-75.751886 45.470095,-75.751913 45.470032,-75.751959 45.469934,-75.752008 45.469878,-75.752091 45.469785,-75.752148 45.469724,-75.752199 45.469653,-75.752241 45.469574,-75.752281 45.469518,-75.752334 45.469484,-75.752377 45.469478,-75.75242 45.469489,-75.752449 45.469514,-75.752462 45.469544,-75.75247 45.469608,-75.752484 45.469672,-75.752515 45.469746,-75.752552 45.469836,-75.752572 45.469911,-75.752608 45.470032,-75.75264 45.470109,-75.752679 45.470169,-75.752727 45.470208,-75.752802 45.470243,-75.752886 45.470261,-75.752988 45.470279,-75.753134 45.470319,-75.753245 45.47034,-75.753353 45.470348,-75.753462 45.470343,-75.753527 45.470317,-75.753577 45.470287,-75.753637 45.470222,-75.753691 45.47018,-75.753762 45.470138,-75.753806 45.470118,-75.75385 45.470105,-75.753937 45.470093,2 8,-75.753937 45.470093,-75.75382 45.470047,-75.7537 45.470013,-75.753619 45.470007,-75.75348 45.470006,-75.753321 45.470005,-75.753175 45.469993,-75.752974 45.469958,2 118,-75.753937 45.470093,-75.754053 45.470111,-75.754224 45.470119,-75.754614 45.470117,-75.75478 45.470113,-75.75502 45.470098,-75.755144 45.470101,-75.755234 45.470113,-75.755399 45.470141,-75.755812 45.470221,-75.755894 45.470231,-75.755986 45.470227,-75.756063 45.470207,-75.756151 45.470173,-75.756234 45.470124,-75.756354 45.470051,-75.756452 45.469997,-75.756537 45.469963,-75.756692 45.469916,-75.757068 45.469793,-75.757258 45.469725,-75.757377 45.469677,-75.757482 45.469624,-75.757569 45.46957,-75.757691 45.469467,-75.75775 45.469415,-75.757869 45.469305,-75.757962 45.469235,-75.75808 45.469152,-75.758199 45.469071,-75.758322 45.468993,-75.758412 45.468921,-75.7585 45.46884,-75.758612 45.46873,-75.758717 45.468633,-75.758809 45.468554,-75.759017 45.468398,-75.759101 45.468329,-75.759159 45.468268,-75.759222 45.468191,-75.759277 45.468124,-75.759325 45.46807,-75.759375 45.468036,-75.759422 45.468019,-75.759495 45.468007,-75.759569 45.468013,-75.75964 45.468032,-75.759715 45.468064,-75.759789 45.468125,-75.75989 45.468229,-75.759945 45.468285,-75.760025 45.468333,-75.760116 45.468387,-75.760176 45.468439,-75.760234 45.468514,-75.76028 45.468562,-75.760349 45.468597,-75.760414 45.468627,-75.760468 45.468665,-75.760559 45.468752,-75.760625 45.468813,-75.760707 45.46888,-75.76075 45.468931,-75.760781 45.468996,-75.760782 45.469061,-75.760767 45.469192,-75.760737 45.469394,-75.760719 45.469475,-75.760674 45.469593,-75.76063 45.469724,-75.760604 45.469847,-75.760596 45.470012,-75.760586 45.470169,-75.760604 45.470313,-75.760626 45.470449,-75.76066 45.470546,-75.760697 45.470607,-75.760752 45.470653,-75.760842 45.470691,-75.760936 45.470704,-75.761033 45.470703,-75.761125 45.470677,-75.761189 45.470637,-75.761288 45.470541,-75.761411 45.470435,-75.761482 45.470381,-75.761581 45.470319,-75.76166 45.470269,-75.761737 45.470208,-75.761812 45.470136,-75.761887 45.470074,-75.761955 45.470023,-75.762022 45.469995,-75.762098 45.469991,-75.762196 45.47,-75.762323 45.47003,-75.76244 45.470071,-75.762505 45.470112,-75.762545 45.470161,-75.762595 45.470271,-75.762642 45.470368,-75.762687 45.47041,-75.762751 45.470451,-75.762835 45.470494,-75.7629 45.470549,-75.762965 45.470628,-75.763025 45.470697,-75.763085 45.470739,-75.763199 45.470789,-75.763324 45.470
{E31B064C-2754-4028-9DF8-725DC170AF6F}|81017|80|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|58.8|LINESTRING (-75.776595 45.469383,-75.776568 45.469476,-75.776564 45.469524,-75.776583 45.469575,-75.776698 45.469801,-75.776741 45.469889)
{02A084DA-5921-4A58-8C88-CA866B222957}|81017|82|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|1202.9|LINESTRING (-75.778514 45.469282,-75.778824 45.469151,-75.778946 45.469094,-75.779021 45.469038,-75.779074 45.468976,-75.779115 45.468906,-75.779129 45.468844,-75.779125 45.468774,-75.779101 45.468666,-75.779079 45.468582,-75.779068 45.468514,-75.779073 45.468459,-75.779094 45.468393,-75.779127 45.468328,-75.77919 45.468215,-75.779252 45.468118,-75.779306 45.468051,-75.779403 45.467961,-75.779498 45.467889,-75.779596 45.467824,-75.779683 45.467779,-75.779777 45.467745,-75.779929 45.467691,-75.780044 45.467648,-75.780111 45.467615,-75.780168 45.467574,-75.780209 45.467531,-75.780246 45.467461,-75.780281 45.467359,-75.78033 45.467201,-75.780368 45.467051,-75.780398 45.466919,-75.780413 45.466819,-75.780411 45.466733,-75.780391 45.466645,-75.780354 45.466562,-75.78029 45.466483,-75.780204 45.46638,-75.780124 45.466271,-75.780057 45.466152,-75.780009 45.466039,-75.779953 45.46591,-75.779903 45.465802,-75.779851 45.465699,-75.779831 45.465632,-75.779837 45.465544,-75.779857 45.465492,-75.779856 45.465439,-75.779844 45.465406,-75.779809 45.465351,-75.779718 45.465252,-75.779664 45.465209,-75.779602 45.465182,-75.779516 45.465158,-75.779423 45.465129,-75.779349 45.465089,-75.779297 45.465048,-75.779255 45.465005,-75.779223 45.464952,-75.779219 45.464897,-75.779227 45.464857,-75.779252 45.46478,-75.779295 45.464684,-75.779336 45.464624,-75.779386 45.464568,-75.779417 45.464542,-75.779469 45.464487,-75.779512 45.464421,-75.779545 45.464343,-75.77963 45.464187,-75.779411 45.464128,-75.779321 45.464112,-75.779236 45.464103,-75.779158 45.464101,-75.779029 45.464109,-75.778858 45.464127,-75.778585 45.464148,-75.778372 45.464161,-75.777794 45.464204,-75.777438 45.464233,-75.777181 45.464247,-75.77704 45.464245,-75.776957 45.464232,-75.776886 45.464206,-75.776711 45.464121,-75.776591 45.46405,-75.776486 45.463979,-75.776402 45.463898,-75.776324 45.463802,-75.776235 45.463692,-75.776032 45.463394,-75.775923 45.463237,-75.775831 45.463121,-75.775754 45.463023,-75.775686 45.462963,-75.775635 45.462929,-75.775538 45.462883,-75.775309 45.462797,-75.775208 45.462752,-75.775132 45.462709,-75.77506 45.462656,-75.774934 45.462544,-75.774771 45.46239,-75.774683 45.462309,-75.774623 45.46226,-75.774575 45.462238,-75.774522 45.46223,-75.774421 45.462231,-75.774309 45.462233,-75.774276 45.462222,-75.774247 45.462208)
{E8D6F361-866A-46D5-BCB2-43D5377D3179}|81017|84|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|1737.8|LINESTRING (-75.787195 45.464703,-75.787185 45.464768,-75.787179 45.464852,-75.787144 45.464976,-75.78711 45.465082,-75.787089 45.465183,-75.787085 45.465265,-75.78708 45.465378,-75.787108 45.465513,-75.78716 45.465661,-75.787221 45.465774,-75.787306 45.465907,-75.787476 45.466133,-75.787602 45.466288,-75.787721 45.466415,-75.787876 45.466556,-75.788022 45.466678,-75.788177 45.466786,-75.788364 45.466901,-75.788561 45.467009,-75.78874 45.467086,-75.789047 45.467197,-75.789283 45.467261,-75.789541 45.467319,-75.789666 45.467341,-75.789856 45.467379,-75.790211 45.467446,-75.790475 45.467509,-75.790643 45.467563,-75.790802 45.467637,-75.790968 45.467743,-75.791095 45.467846,-75.791172 45.467945,-75.791231 45.468113,-75.791339 45.468386,-75.791416 45.468573,-75.791525 45.468778,-75.791628 45.468908,-75.791773 45.469024,-75.792002 45.469166,-75.792242 45.469307,-75.792431 45.469393,-75.792563 45.469424,-75.792719 45.469441,-75.792976 45.469458,-75.793235 45.46947,-75.793385 45.469494,-75.793454 45.469535,-75.793472 45.469606,-75.793469 45.469705,-75.793445 45.469837,-75.793436 45.469974,-75.793452 45.470117,-75.793482 45.470342,-75.793492 45.470494,-75.79347 45.470616,-75.793426 45.470737,-75.793364 45.470875,-75.793285 45.471035,-75.793207 45.471203,-75.793126 45.47141,-75.793041 45.471621,-75.792934 45.471886,-75.792885 45.472015,-75.792767 45.472243,-75.79264 45.472514,-75.79258 45.472619,-75.792506 45.472708,-75.792433 45.472821,-75.79239 45.472918,-75.792377 45.473007,-75.792379 45.473094,-75.792395 45.473193,-75.792426 45.473287,-75.792483 45.473419,-75.792581 45.473612,-75.79268 45.473798,-75.792805 45.473982,-75.792945 45.474169,-75.792999 45.474293,-75.793045 45.474414,-75.793064 45.474545,-75.793065 45.474709,-75.793044 45.474989,-75.793012 45.475332,-75.792979 45.475639,-75.792945 45.475984,-75.79292 45.476193,-75.792861 45.476456,-75.79278 45.476782,-75.792731 45.476921,-75.792664 45.477016,-75.792571 45.47711,-75.792449 45.477212,-75.79227 45.477348,-75.792088 45.47748)
{B819C045-E678-44C6-86E3-DD1946614735}|81017|85|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|163.4|LINESTRING (-75.789666 45.467341,-75.789716 45.467342,-75.789754 45.467331,-75.789798 45.467299,-75.789826 45.467248,-75.789869 45.467156,-75.789901 45.467085,-75.789929 45.467006,-75.78998 45.466885,-75.790009 45.466807,-75.790042 45.466699,-75.790066 45.466607,-75.790092 45.466502,-75.790105 45.46638,-75.790109 45.466286,-75.790095 45.466218,-75.790092 45.466193,-75.790096 45.46616,-75.790117 45.466129,-75.790165 45.466086,-75.790265 45.466008)
{9F944176-E755-497B-915E-2992CC5F94DA}|81017|86|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|10.2|LINESTRING (-75.789856 45.467379,-75.789829 45.467361,-75.789809 45.467333,-75.789798 45.467299)
{39BB68E7-E488-4F6F-95A6-08F451810C63}|81017|88|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|15.9|LINESTRING (-75.762122 45.440265,-75.762314 45.440314)
{84EE37BB-26E3-4DB9-8DBA-1AF4871577FA}|81017|89|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|327.3|LINESTRING (-75.760051 45.444471,-75.760002 45.444585,-75.759944 45.444713,-75.759895 45.444766,-75.759811 45.4448,-75.759728 45.444807,-75.759598 45.444787,-75.759418 45.44475,-75.759293 45.444728,-75.759198 45.444722,-75.759098 45.444727,-75.759 45.444749,-75.758913 45.444793,-75.758771 45.444859,-75.75862 45.444939,-75.758519 45.445019,-75.758432 45.445108,-75.758355 45.445209,-75.758266 45.445336,-75.758196 45.445444,-75.758121 45.445523,-75.758028 45.445574,-75.75792 45.445604,-75.757805 45.44561,-75.75767 45.445594,-75.75757 45.445578,-75.757475 45.445574,-75.757377 45.445585,-75.757244 45.445608,-75.757139 45.445627,-75.757024 45.445628,-75.756802 45.44563)
{DA7EC072-FF49-4C70-A57A-4497F1DFB6F1}|81017|90|Sentier polyvalent|Non|Non|T.Q.C|Flexible|CCN|0|440.1|LINESTRING (-75.756802 45.44563,-75.756616 45.445641,-75.756357 45.445657,-75.755937 45.445668,-75.755707 45.445669,-75.755417 45.445658,-75.755242 45.445645,-75.755107 45.445631,-75.754987 45.44563,-75.754857 45.445652,-75.754747 45.445692,-75.75464 45.445728,-75.754533 45.445743,-75.754404 45.44574,-75.754158 45.445713,-75.753958 45.445694,-75.753796 45.445697,-75.753538 45.445711,-75.752848 45.44578,-75.752045 45.44587,-75.751835 45.445896,-75.751686 45.445925,-75.751523 45.445967,-75.751397 45.446014,-75.751348 45.44605,-75.751338 45.446088)
{CD09DAC2-FC12-4D29-B8FE-F7C39A5F99F6}|81017|91|Accotement asphalté||Oui|Autre|Flexible|Ville|2.8|955.2|LINESTRING (-75.750663 45.442834,-75.750837 45.442814,-75.751051 45.44277,-75.751275 45.442709,-75.751462 45.442652,-75.752048 45.442472,-75.752594 45.44229,-75.753757 45.441919,-75.754688 45.441614,-75.755794 45.441254,-75.756979 45.440865,-75.75808 45.440511,-75.758847 45.440258,-75.759493 45.440054,-75.759975 45.43989,-75.760578 45.439693,-75.760931 45.439578,-75.761491 45.439394,-75.761684 45.439324,-75.761734 45.439292,-75.761752 45.43927)
{45E2AB5E-71C1-402A-B900-989D52649AF2}|81017|92|Accotement asphalté||Oui|Autre|Flexible|Ville|2.9|609.5|LINESTRING (-75.761808 45.439378,-75.761756 45.439383,-75.761603 45.439434,-75.761408 45.439493,-75.760962 45.439637,-75.759862 45.440003,-75.758765 45.440363,-75.757678 45.440717,-75.756524 45.441088,-75.75531 45.441488,-75.754739 45.441678)
{BB9C7BAE-1D5F-45DB-86FF-5DADD7F65260}|81017|99|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|59.6|LINESTRING (-75.766153 45.449632,-75.766101 45.449644,-75.766024 45.449697,-75.765942 45.449785,-75.765824 45.449869,-75.765707 45.449914,-75.765574 45.449962)
{870435B8-E1DA-4829-AF52-2D450658E4E7}|81017|100|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|16.6|LINESTRING (-75.765995 45.44955,-75.766018 45.449608,-75.766024 45.449697)
{03E33485-F4C7-405C-80A8-5DE50AAAC944}|81017|101|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|3|397.5|LINESTRING (-75.761895 45.4392,-75.76201 45.439149,-75.762085 45.439099,-75.762153 45.439049,-75.762214 45.439004,-75.762272 45.438947,-75.762336 45.438887,-75.762408 45.438816,-75.762483 45.438755,-75.762632 45.438652,-75.762746 45.438569,-75.762829 45.438512,-75.762895 45.43848,-75.762976 45.438451,-75.76308 45.438431,-75.763195 45.438414,-75.763319 45.438404,-75.763437 45.438399,-75.763545 45.438392,-75.763634 45.438378,-75.763733 45.438354,-75.763878 45.438313,-75.764017 45.438267,-75.764141 45.438216,-75.764252 45.438167,-75.764347 45.438115,-75.764449 45.438064,-75.764524 45.438013,-75.764607 45.437952,-75.764696 45.437884,-75.764799 45.437809,-75.764904 45.437742,-75.765019 45.437676,-75.765146 45.437616,-75.765288 45.437552,-75.765434 45.437497,-75.765546 45.437453,-75.765658 45.437418,-75.76573 45.43741,-75.765789 45.43741,-75.765871 45.43742,-75.765948 45.437445,-75.76605 45.437485)
{BB8BFE82-49BF-4B07-9B88-9B2F07F24B89}|81017|104|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|3|239.0|LINESTRING (-75.765794 45.43623,-75.765752 45.436278,-75.765729 45.436332,-75.765725 45.436388,-75.765747 45.436458,-75.765895 45.436675,-75.766155 45.437033,-75.766354 45.43731,-75.766502 45.437517,-75.766729 45.437842,-75.766843 45.437994,-75.766962 45.438166)
{F86B5D0C-853F-4C1C-877F-2B30FD6CA39A}|81017|774|Sentier polyvalent||Non|T.Q.C|Flexible|CCN|0|30.6|LINESTRING (-75.715353 45.432766,-75.715374 45.432811,-75.715387 45.432879,-75.715411 45.432933,-75.715447 45.432984,-75.715489 45.433021)
{591EB90A-12B6-4D92-9E12-F13B09301807}|81017|799|Accotement asphalté|Oui|Oui|T.Q.C|Flexible|Ville|0|1890.0|LINESTRING (-75.579971 45.494224,-75.5799 45.494249,-75.579193 45.494439,-75.578631 45.494608,-75.578181 45.494746,-75.577804 45.494851,-75.577304 45.495009,-75.576662 45.495231,-75.576073 45.495458,-75.575552 45.49568,-75.575015 45.495933,-75.574523 45.496184,-75.574082 45.496435,-75.573284 45.496896,-75.572523 45.497337,-75.57117 45.498129,-75.569884 45.498873,-75.569239 45.49925,-75.5677 45.500154,-75.566753 45.500711,-75.566347 45.500974,-75.565654 45.501452,-75.564678 45.502134,-75.564085 45.502544,-75.562989 45.503315,-75.562327 45.503756,-75.561958 45.503985,-75.561665 45.504149,-75.561383 45.50429,-75.561221 45.504356,-75.560916 45.504488)
{8283FB92-3EFF-4302-BD38-22CD06FAAF9E}|81017|800|Accotement asphalté|Oui|Oui|T.Q.C|Flexible|Ville|0|1895.1|LINESTRING (-75.560819 45.50469,-75.561325 45.504505,-75.56162 45.504355,-75.561834 45.50424,-75.562068 45.504111,-75.562313 45.503952,-75.562675 45.503677,-75.563174 45.503308,-75.564339 45.502498,-75.565281 45.501854,-75.56568 45.501564,-75.566232 45.501183,-75.566619 45.500924,-75.567047 45.500655,-75.567436 45.500427,-75.568068 45.500059,-75.568627 45.499732,-75.568813 45.499626,-75.570234 45.498795,-75.571579 45.498012,-75.572793 45.497308,-75.572948 45.497233,-75.573919 45.496643,-75.574179 45.496501,-75.574407 45.496365,-75.574697 45.49622,-75.574863 45.496126,-75.575227 45.495941,-75.57561 45.495767,-75.57607 45.495568,-75.576313 45.495471,-75.576519 45.495395,-75.576902 45.495257,-75.577504 45.495045,-75.577717 45.494981,-75.578104 45.494875,-75.578633 45.494742,-75.579057 45.494638,-75.579274 45.494583,-75.579906 45.494427)
{6DC46667-8214-4522-9EDB-CB556712F195}|81017|109|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|176.9|LINESTRING (-75.775305 45.429687,-75.775192 45.429604,-75.77508 45.429529,-75.774942 45.429456,-75.77478 45.429387,-75.774598 45.429321,-75.774407 45.429273,-75.773485 45.429072,-75.773283 45.429034)
{66C15F20-E298-4FB3-94EE-78C19DA70C13}|81017|111|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|39.3|LINESTRING (-75.772223 45.428048,-75.772463 45.427736)
{8AB2D8E3-F312-4883-A685-747324792F58}|81017|112|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|42.1|LINESTRING (-75.772466 45.427352,-75.77244 45.42773)
{F3C974BC-AA99-45A5-97A7-0068455ED894}|81017|113|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|48.2|LINESTRING (-75.77101 45.427623,-75.771037 45.427189)
{3CFE1C76-7A12-4628-8113-677B526CAF0B}|81017|114|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|54.4|LINESTRING (-75.771037 45.427189,-75.771075 45.427142,-75.771163 45.427117,-75.771246 45.427116,-75.771584 45.427067,-75.771672 45.42704)
{09DF25D4-087B-4178-9736-834BF8E39985}|81017|115|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|108.4|LINESTRING (-75.76654 45.4273,-75.766481 45.427293,-75.766318 45.427204,-75.766251 45.42712,-75.766197 45.42702,-75.76614 45.426845,-75.766121 45.426733,-75.766144 45.426662,-75.76619 45.426626,-75.766237 45.426602,-75.766292 45.426583,-75.766415 45.42657)
{3764867C-681E-4491-ACBB-737C4DE6C79B}|81017|116|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|34.3|LINESTRING (-75.766292 45.426583,-75.766225 45.42653,-75.766109 45.426513,-75.766104 45.426605,-75.766144 45.426662)
{4298295A-09BE-4CD5-A8EF-87BBA3450A05}|81017|117|Sentier polyvalent||Non|T.Q.C|Flexible|Ville|0|24.1|LINESTRING (-75.766109 45.426513,-75.76591 45.426348)
